file,IOU,dice_coeffecient,pixel_accuracy,MSE_overlap,SSIM_overlap,XOR_overlap
ISIC_0032922,0.24940507592635466,0.0016210525619873202,0.2060962962962963,49170.35062222222,0.14558802979728458,0.7324666666666667
ISIC_0032923,0.03455569541594302,0.0002660242097670352,0.08477777777777777,58792.5438,0.06292815209653518,0.897662962962963
ISIC_0032924,0.8738873017844574,0.0037706412102781104,0.9492925925925926,1881.2483555555555,0.9139819793293191,0.03384444444444445
ISIC_0032925,0.9265970515970516,0.003854758700893933,0.9778222222222223,701.5624703703704,0.9651311135189153,0.012392592592592592
ISIC_0032926,0.6828763702946282,0.003259199110390838,0.8167407407407408,10625.933340740741,0.7737325165468159,0.14817777777777777
ISIC_0032927,0.03189636722995514,0.0002536552502448703,0.12881851851851853,54180.19015555555,0.07282627629344428,0.8544518518518519
ISIC_0032928,0.010764851299722825,8.489310255504756e-05,0.013329629629629629,63361.849781481484,-0.0051121056972327945,0.9781703703703704
ISIC_0032929,0.4405653717425862,0.002601089014494881,0.4969148148148148,26471.503411111113,0.37378381767902463,0.40796666666666664
ISIC_0032930,0.38332179618371154,0.0022783861897015334,0.6552481481481481,19522.73108888889,0.5891592731909034,0.30355185185185185
ISIC_0032931,0.07857526467793606,0.0005805034092713847,0.06598148148148149,59647.656762962964,0.03179637243068993,0.9086851851851852
ISIC_0032932,0.019781062479630376,0.00015574005809988677,0.040603703703703704,61133.54431111111,0.01275778364373987,0.946837037037037
ISIC_0032933,0.5987631818773598,0.0031198395980100483,0.8737370370370371,6070.550155555556,0.8300851275552196,0.11414444444444445
ISIC_0032934,0.3445109393550263,0.00212439988081408,0.29475555555555555,42344.30671851852,0.2097649052766426,0.6012
ISIC_0032935,0.009472767669488982,7.49087402161773e-05,0.015437037037037037,63020.92530740741,-0.003632066951093795,0.9774962962962963
ISIC_0032936,0.8034330539784204,0.0035598729146360635,0.8642851851851852,7423.374292592593,0.8174336797702778,0.09911851851851852
ISIC_0032937,0.7145320273793325,0.0034639036471542355,0.8857666666666667,4729.310262962963,0.8305599616822167,0.10179259259259259
ISIC_0032938,0.5140153485952134,0.002985599069510011,0.811937037037037,8149.115988888889,0.7239415679511443,0.16605555555555557
ISIC_0032939,0.8091909023117076,0.0036611560244594406,0.9502333333333334,1977.9639481481481,0.9195973997403375,0.03790740740740741
ISIC_0032940,0.31123250623302484,0.0019646499536670617,0.23647037037037036,46666.8773,0.16864274973420273,0.6640407407407407
ISIC_0032941,0.6948054804160894,0.0033949731916557385,0.8738185185185185,5738.1979481481485,0.8026866489278681,0.1027962962962963
ISIC_0032942,0.862503653190453,0.003693515091354488,0.9248666666666666,3825.614951851852,0.8919452915935878,0.05227407407407408
ISIC_0032943,0.788745640145359,0.0035254470366625065,0.8822740740740741,6395.960870370371,0.8412993714996473,0.0856925925925926
ISIC_0032944,0.5145173287610787,0.0027261985435535954,0.8503296296296297,8909.472514814815,0.8098441035117522,0.14262222222222223
ISIC_0032945,0.25871113532272055,0.0016742856620560972,0.7222407407407407,16779.562874074076,0.6780325173599304,0.27215185185185187
ISIC_0032946,0.14084737871310177,0.0009891203691139619,0.1104962962962963,56296.625344444445,0.0657276963324492,0.8543
ISIC_0032947,0.10959290944914737,0.0009675343387999741,0.4547555555555556,26789.9268,0.2654277673680633,0.5138407407407407
ISIC_0032948,0.8071360502270306,0.003561463400285858,0.8965148148148148,5684.643751851851,0.8596277517594997,0.07645555555555555
ISIC_0032949,0.22318971416922695,0.0015206944359082307,0.7822962962962963,12589.277588888888,0.7570017590624789,0.1975888888888889
ISIC_0032950,0.019730244071876207,0.0001613804724906517,0.24914074074074075,45894.61212592592,0.17293069583115456,0.742125925925926
ISIC_0032951,0.0032512930796333053,2.7060103354738286e-05,0.12898148148148147,53118.13437037037,0.05404741827022233,0.8686148148148148
ISIC_0032952,0.09664850610557817,0.0007005162451717196,0.07051851851851852,59641.68180740741,0.03837335352088585,0.9033481481481481
ISIC_0032953,0.0054759749365425915,4.32692976947668e-05,0.16686666666666666,53503.05934074074,0.1399947476787989,0.8300518518518518
ISIC_0032954,0.016441426593710857,0.00012874849647154783,0.16434074074074073,53531.51859259259,0.1327753094375426,0.8288666666666666
ISIC_0032955,0.8826695371367062,0.003776263600624403,0.953037037037037,2021.4364555555555,0.9197991588232045,0.029874074074074074
